"X1trnf" "X3trnf" "X4trnf" "X5trnf" "x6trnf"
"93" 0.2945 0.59079729157287 0.402324778455518 0.216470735628824 4.50605137849892
"94" 0.3934 0.372450869282684 0.556657843250086 0.146457580756301 7.83281251039613
"95" 0.0888 0.533820962587244 0.270226723443434 0.20158276085277 5.61497175579799
"96" 0.8874 0.571502077007867 0.660950627229831 0.323964836816938 16.7041755287887
"97" 0.2887 0.376176841750409 0.535205432155599 0.211772566870602 4.50605137849892
"98" 0.4283 0.212023358298827 0.765496604902751 0.241172662922052 3.39713100119985
"99" 0.3113 0.293628808864266 0.4412475543791 0.321835000313211 4.50605137849892
"100" 0.1858 0.371275413682747 0.497295431004719 0.337161470840033 6.72389213309706
"101" 0.0452999999999999 0.491260598506506 0.256876510530556 0.441252009772191 4.50605137849892
"102" 0.2703 0.522454528719929 0.271239498216135 0.447641519283373 11.1595736422933
"103" 0.6732 0.210836813495117 0.5961790769939 0.745421895554488 7.83281251039613
"104" 0.4308 0.330966157967926 0.635078835309011 0.416779770729365 5.61497175579799
"105" 0.3665 0.519227570421989 0.426999654735873 0.265603140464805 3.39713100119985
"106" 0.0566000000000001 0.164381921049305 0.658971112901369 0.407613121463323 3.39713100119985
"107" 0.5653 0.281574844363025 0.757946829324433 0.0653567476143743 5.61497175579799
"108" 0.5027 0.268833349227859 0.604695592127978 0.344052118352091 8.9417328876952
"109" 0.2039 0.57344268766814 0.601956496719991 0.41252009772191 11.1595736422933
"110" 0.3679 0.230220741690305 0.725998388767407 0.324173644317304 5.61497175579799
"111" 0.5494 0.462195795417497 0.617792611347681 0.402935833455138 4.50605137849892
"112" 0.5146 0.459501118900661 0.312901369547704 0.414649934225637 3.39713100119985
"113" 0.2499 0.515512687158037 0.552560708942341 0.411455179470047 6.72389213309706
"114" 0.2245 0.534153638700434 0.281482333985499 0.400805996951411 5.61497175579799
"115" 0.7816 0.201388811880529 0.632800092070434 0.531498611430123 6.72389213309706
"116" 0.7182 0.504966854369923 0.442007135458626 1 14.4863347741905
"117" 0.3042 0.348553635151889 0.591736678559098 0.428472990749828 14.4863347741905
"118" 0.5395 0.368425488313088 0.152767867418575 0.407195506462592 5.61497175579799
"119" 0.4716 0.491449114970647 0.411577857060651 0.426343154246101 5.61497175579799
"120" 0.4154 0.391247069677903 0.791690643342157 0.427408072497964 10.0506532649943
"121" 0.3476 0.425379638891168 0.377097479571873 0.130045311227579 5.61497175579799
"122" 0.3406 0.223811181909517 0.511543330647946 0.137938234741392 3.39713100119985
"123" 0.1477 0.454200479497171 0.568650017263206 0.383850827921739 7.83281251039613
"124" 0.1314 0.590819469980416 0.411140522499712 0.27203441147606 7.83281251039613
"125" 0.833 0.539920024662389 0.220784900448843 0.425299116744273 14.4863347741905
"126" 0.4031 0.593869001017989 0.339601795373461 0.370361863398133 5.61497175579799
"127" 0.5459 0.213731095679868 0.551225687651053 0.127226409972646 4.50605137849892
"128" 0.5313 0.492890711461136 0.332903671308551 0.38082311916644 8.9417328876952
"129" 0.3137 0.396958009620993 0.446334445851076 0.359545634879205 3.39713100119985
"130" 0.1287 0.366163290743398 0.105374611577857 0.394416487440229 5.61497175579799
"131" 0.5421 0.36146146834365 0.513131545632409 0.230523480403416 10.0506532649943
"132" 0.3399 0.457128029293241 0.675958107952584 0.350796600613894 20.0309366606859
"133" 0.4202 0.392799558206122 0.371941535274485 0.11663986970412 5.61497175579799
"134" 0.0589 0.52609178755747 0.448175854528714 0.161303794032282 4.50605137849892
"135" 0.5951 0.641319703962616 0.477085970767637 0.476373431333654 11.1595736422933
"136" 1 0.544400062986677 0.73667855909771 0.186465097826314 21.139857037985
"137" 0.6415 0.20243119703519 0.761353435378064 0.153891127769309 5.61497175579799
"138" 0.4644 0.553426674857892 0.120658303602256 0.402935833455138 4.50605137849892
"139" 0.3704 0.665216938093411 0.0320635285993784 0.473178676578063 11.1595736422933
"140" 0.1576 0.544266992541402 0.495822304062608 0.429537909001691 5.61497175579799
"141" 0.2325 0.435947650086828 0.322407641846012 0.418909607233092 4.50605137849892
"142" 0.5661 0.439873228222467 0.552491656116929 0.436992336764737 10.0506532649943
"143" 0.292 0.393564713266458 0.56597997468063 0.416779770729365 5.61497175579799
"144" 0.075 0.108601008230407 0.770514443549315 0.119834624459711 5.61497175579799
"145" 0.158 0.344905287110575 0.465807342617102 0.320143659560251 3.39713100119985
"146" 0.5061 0.566578470532659 0.601127862815053 0.405065669958865 6.72389213309706
"147" 0.7347 0.280255229114039 0.48921625043158 0.236745943914305 5.61497175579799
"148" 0.5621 0.358545007751353 0.181631948440557 0.39761124219582 5.61497175579799
"149" 0.4797 0.54778227013744 0.368719070088618 0.370528909398426 11.1595736422933
"150" 0.0179 0.491504560989512 0.269467142363908 0.446576601031509 3.39713100119985
"151" 0.4855 0.292031963520955 0.612981931177351 0.0753586268818776 5.61497175579799
"152" 0.0895 0.459922508644034 0.445897111290137 0.121755653463072 5.61497175579799
"153" 0.5333 0.249626848293039 0.550212912878352 0.266709820216742 6.72389213309706
"154" 0.4909 0.324157386851309 0.57985959258833 0.323547221816208 5.61497175579799
"155" 0.1742 0.421132473846113 0.618598227644148 0.439122173268464 5.61497175579799
"156" 0.4744 0.436513199479251 0.47289676602601 0.225198889144098 5.61497175579799
"157" 0.1867 0.50503338959256 0.573921049602946 0.266709820216742 15.5952551514896
"158" 0.1788 0.477421272197814 0.40860858556796 0.471048840074335 8.9417328876952
"159" 0.2963 0.567332536389222 0.308827252848429 0.232653316907143 6.72389213309706
"160" 0.1223 0.292686226543562 0.641431695246864 0.146457580756301 6.72389213309706
"161" 0.6983 0.658885002739033 0.396478305904017 0.448706437535236 15.5952551514896
"162" 0.4307 0.184788273832362 0.503556220508689 0.416779770729365 5.61497175579799
"163" 0.4505 0.631272885344286 0.209989642076188 0.211814328370675 5.61497175579799
"164" 0.5375 0.386877923391345 0.401726320635286 0.331210457079618 7.83281251039613
"165" 0.742 0.743362557081676 0.438485441362642 0.477438349585517 22.248777415284
"166" 0.1787 0.239225175153974 0.65899413050984 0.269152867971017 4.50605137849892
"167" 0.6816 0.486725114163353 0.266820117389803 0.425299116744273 11.1595736422933
"168" 0.0409000000000001 0.273013979050276 0.463229370468408 0.37973732016454 5.61497175579799
"169" 0.4409 0.37247304769023 0.566532397283922 0.11663986970412 8.9417328876952
"170" 0.3291 0.213464954789316 0.778179307169985 0.426134346745735 6.72389213309706
"171" 0.1651 0.456961691236646 0.319507423178732 0.0925852456620241 2.28821062390078
"172" 0.427 0.431223649279534 0.635792381171596 0.125159215719029 4.50605137849892
"173" 0.4178 0.590564418293638 0.0571987570491424 0.455095947046418 8.9417328876952
"174" 0.2591 0.378039827984271 0.700310737714351 0.444446764527782 4.50605137849892
"175" 0.0680999999999999 0.240145579067132 0.581539878006675 0.35703994487482 3.39713100119985
"176" 0.4544 0.521900068531279 0.34482679249626 0.471048840074335 12.2684940195924
"177" 0.4172 0.431700485041773 0.58704108643112 0.108559019439978 4.50605137849892
"178" 0.4491 0.461896386915627 0.376245828058465 0.30481718903343 3.39713100119985
"179" 0.5214 0.115822297727379 0.859362412245368 0.0527865360923764 3.39713100119985
"180" 0.3791 0.342576554318247 0.512993439981586 0.177089641059907 6.72389213309706
"181" 0.3594 0.634599646476184 0.549015997237887 0.47530851308179 13.3774143968915
"182" 0.594 0.418293637680227 0.569041316607205 0.476373431333654 11.1595736422933
"183" 0.2045 0.403966386405523 0.588721371849465 0.197531895345681 7.83281251039613
"184" 0.2554 0.339926234616502 0.676096213603407 0.30204004927857 5.61497175579799
"185" 0.2956 0.132937374830612 0.536793647140062 0.400805996951411 5.61497175579799
"186" 0.0936 0.574274377951114 0.394176545056968 0.349084379110898 8.9417328876952
"187" 0.6822 0.351758415042283 0.606951317758085 0.0474619448330584 8.9417328876952
"188" 0.2092 0.632936265910235 0.474231787317298 0.180722891566265 6.72389213309706
"189" 0.1367 0.439984120260197 0.504684083323743 0.293583345513771 4.50605137849892
"190" 0.2378 0.417994229178357 0.584140867763839 0.262450147209288 5.61497175579799
"191" 0.6912 1 0.161100241684889 0.373995113904491 18.9220162833868
"192" 0.5436 0.3555287443251 0.676970882725285 0.148566536509991 5.61497175579799
"193" 0.3143 0.307390510746547 0.509126481758545 0.393351569188365 6.72389213309706
"194" 0.2978 0.487024522665224 0.425986879963172 0.363930592386878 5.61497175579799
"195" 0.3861 0.553559745303168 0.133294970652549 0.428472990749828 7.83281251039613
"196" 0.6143 0.172874033298661 0.532696512832317 0.0655655551147397 5.61497175579799
"197" 0.14 0.307379421542774 0.538589020600759 0.228832139650456 6.72389213309706
"198" 0.2731 0.537081188496504 0.587938773161468 0.290346829258107 16.7041755287887
"199" 0.1342 0.520403026021926 0.484750834388307 0.416779770729365 12.2684940195924
"200" 0.2627 0.579608284965923 0.221521463919899 0.419974525484955 12.2684940195924
"201" 0.4096 0.134309109337331 0.821429393486017 0.918043056106575 5.61497175579799
"202" 0.2737 0.521700462863365 0.251214178846818 0.342506942849387 8.9417328876952
"203" 0.5771 0.384959491138617 0.201288986074347 0.426343154246101 5.61497175579799
"204" 0.0272 0.375644559969305 0.69734146622166 0.392286650936502 3.39713100119985
"205" 0.3947 0.565502817766679 0.422879502819657 0.469983921822472 11.1595736422933
"206" 0.6822 0.593602860127437 0 0.52185170491324 8.9417328876952
"207" 0.551 0.302344923029837 0.518379560363678 0.408260424714456 3.39713100119985
"208" 0.1755 0.318379911685581 0.684382552652779 0.0851516986490155 4.50605137849892
"209" 0.485 0.387909219342233 0.564207618828404 0.0842955878975173 6.72389213309706
"210" 0.4649 0.220939078132312 0.580066751064564 0.114510033200393 5.61497175579799
"211" 0.0803000000000001 0.336189172945004 0.614570146161814 0.196550500093963 4.50605137849892
"212" 0.5161 0.66892073215359 0.423270802163655 0.349000856110751 18.9220162833868
"213" 0.5444 0.475159074628124 0.250247439291057 0.428472990749828 11.1595736422933
"214" 0.5376 0.212067715113919 0.761836805155944 0.250318431438057 7.83281251039613
"215" 0.4554 0.273257941533282 0.765634710553573 0.0389634795681861 6.72389213309706
"216" 0.6388 0.333638656077216 0.288111405224997 0.429537909001691 5.61497175579799
"217" 0.2931 0.49653905950245 0.608539532742548 0.435927418512873 15.5952551514896
"218" 0.4544 0.539531902530335 0.267234434342272 0.39923994069867 5.61497175579799
"219" 0.5928 0 0.67915755552998 0.318431438057255 5.61497175579799
"220" 0.2733 0.518318255712603 0.388168949246173 0.386335637176087 8.9417328876952
"221" 0.3879 0.469348331851076 0.575256070894234 0.394416487440229 5.61497175579799
"222" 0.4422 0.47484857692248 0.52903671308551 0.326616692071579 5.61497175579799
"223" 0.3261 0.470590322673651 0.403245482794338 0.329498235576622 3.39713100119985
"224" 0.1555 0.371475019350661 0.315157095177811 0.416779770729365 5.61497175579799
"225" 0.3122 0.426222418377916 0.524962596386235 0.146457580756301 4.50605137849892
"226" 0.6799 0.85943325297357 0.422350097824836 0.305025996533795 21.139857037985
"227" 0.4581 0.195300839009157 0.612866843134998 0.608778267315362 5.61497175579799
"228" 0.5735 0.368824699648916 0.597928415237657 0.432732663757282 12.2684940195924
"229" 0.3604 0.519238659625761 0.12949706525492 0.309912092042346 4.50605137849892
"230" 0.4188 0.775155304298841 0.693336402347796 0.438829842767952 22.248777415284
"231" 0.0185000000000001 0.454799296500913 0.290781447807573 0.203065294105364 4.50605137849892
"232" 0.5426 0.528209825478111 0.538796179076994 0.448706437535236 8.9417328876952
"233" 0.2162 0.376797837161696 0.439406145701462 0.240003340920006 5.61497175579799
"234" 0.369 0.426532916083559 0.160110484520658 0.395481405692092 3.39713100119985
"235" 0.8304 0.435725866011369 0.641592818506157 0 11.1595736422933
"236" 0.5671 0.283570901042163 0.442651628495799 0.827587646948278 5.61497175579799
"237" 0.6064 0.333594299262124 0.453608010127748 0.391430540185003 6.72389213309706
"238" 0.5585 0.165875636797527 0.491264817585453 0.630118393852707 6.72389213309706
"239" 0.5395 0.221460270709642 0.654482679249626 0.407195506462592 5.61497175579799
"240" 0.4397 0.318501892927084 0.458879042467488 0.294293291015013 4.50605137849892
"241" 0.3526 0.568840668102349 0.096835078835309 0.445511682779645 8.9417328876952
"242" 0.1043 0.525581684183912 0.113062492806997 0.262053412958593 3.39713100119985
"243" 0.2575 0.284347145306273 0.557923811715963 0.284813430498423 4.50605137849892
"244" 0.1172 0.294039109403867 0.459799746806307 0.410390261218183 5.61497175579799
"245" 0.5399 0.69350549691831 0.635262976176775 0.429537909001691 15.5952551514896
"246" 0.3155 0.567487785242044 0.397928415237657 0.603223987805642 6.72389213309706
"247" 0.2748 0.536759601587087 0.468914719760617 0.260612641206072 5.61497175579799
"248" 0.0861000000000001 0.395283539851272 0.489032109563816 0.249044705685828 6.72389213309706
"249" 0.1111 0.251678350991042 0.556266543906088 0.223027291140298 3.39713100119985
"250" 0.6028 0.267491555571327 0.413787547473817 0.328955336075672 5.61497175579799
"251" 0.4568 0.459467851289342 0.691356888019335 0.488379862604665 5.61497175579799
"252" 0.4035 0.386866834187572 0.29352054321556 0.348625002610094 6.72389213309706
"253" 0.6675 0.322926485232507 0.708366900679019 0.0562736213484788 15.5952551514896
"254" 0.4518 0.393841943360783 0.491702152146392 0.444446764527782 4.50605137849892
"255" 0.6202 0.500154139932445 0.341673380135804 0.17604560355808 8.9417328876952
"256" 0.8252 0.444042768841112 0.588790424674876 0.964105990687185 12.2684940195924
"257" 0.2633 0.293584452049174 0.423869259983888 0.797790816646134 5.61497175579799
"258" 0.2195 0.321196569443921 0.519530440787202 0.199452924349043 5.61497175579799
"259" 0.0409000000000001 0.301191645837446 0.508919323282311 0.419974525484955 5.61497175579799
"260" 0.4471 0.493999631838435 0.440695131775808 0.139859263744754 5.61497175579799
"261" 0.1593 0.305893468237194 0.557992864541374 0.333757908584076 6.72389213309706
"262" 0.2658 0.473562229284813 0.467487628035447 0.4380572550166 4.50605137849892
"263" 0.3764 0.275309444231285 0.654643802508919 0.409325342966319 4.50605137849892
"264" 0.5441 0.283981201581764 0.46617562435263 0.435927418512873 5.61497175579799
"265" 0.2572 0.218066974355107 0.630337207964092 0.355056273621348 5.61497175579799
"266" 0.3363 0.419624342132986 0.379007941074922 0.251383349689921 3.39713100119985
"267" 0.4917 0.482733000805076 0.347036482909426 0.399741078699547 4.50605137849892
"268" 0.7054 0.173070312205443 0.432961215329727 0.125159215719029 3.39713100119985
"269" 0.1083 0.476633938729931 0.489423408907814 0.429537909001691 5.61497175579799
"270" 0.652 0.18711700662469 0.593831280929911 0.370278340397987 5.61497175579799
"271" 0.4091 0.380601434055832 0.641017378294395 0.10770290868848 4.50605137849892
"272" 0.1067 0.347200752291584 0.610933364023478 0.210310914368044 4.50605137849892
"273" 0.3504 0.228535182716811 0.799838876740707 0.335887745087804 5.61497175579799
"274" 0.3885 0.381665997618039 0.712325929335942 0.141759411998079 5.61497175579799
"275" 0.5863 0.475236699054534 0.524110944872828 0.407195506462592 5.61497175579799
"276" 0.0887 0.552495181740961 0.417976752215445 0.320143659560251 6.72389213309706
"277" 0.1223 0.371086897218606 0.621452411094487 0.435927418512873 5.61497175579799
"278" 0.5341 0.358423026509851 0.248129819311773 0.432732663757282 5.61497175579799
"279" 0.3986 0.257134239247354 0.479433766831626 0.189012549330772 3.39713100119985
"280" 0.3232 0.0918685086573414 0.737438140177236 0.216261928128458 6.72389213309706
"281" 0.5419 0.310684004267126 0.640050638738635 0.237330604915329 5.61497175579799
"282" 0.614 0.17969389361905 0.567545172056623 0.119834624459711 4.50605137849892
"283" 0.2428 0.438775397048941 0.498008976867304 0.340565033095989 10.0506532649943
"284" 0.4144 0.514947137765614 0.569133387041086 0.468919003570608 10.0506532649943
"285" 0.38 0.308832107237036 0.553090113937162 0.207742582113549 4.50605137849892
"286" 0.5304 0.494820232917636 0.395580619173668 0.405462404209559 12.2684940195924
"287" 0.124 0.36813716901499 0.417309241569801 0.240734167171285 3.39713100119985
"288" 0.1877 0.107082896233885 0.800115088042352 0.145810277505168 5.61497175579799
"289" 0.5314 0.319965667825119 0.486684313499827 0.17212002255121 5.61497175579799
"290" 0.5527 0.573021297924766 0.341558292093451 0.440187091520327 6.72389213309706
"291" 0.1849 0.305228116010814 0.393992404189205 0.210853813868994 3.39713100119985
"292" 0.4062 0.411118922839102 0.21869029807803 0.332901797832578 4.50605137849892
"293" 0.2949 0.411573580193795 0.416457590056393 0.25990269570483 4.50605137849892
"294" 0.5984 0.279778393351801 0.288502704568995 0.342277254598985 5.61497175579799
"295" 0.5776 0.274610824393587 0.274761192312119 0.355098035121422 5.61497175579799
"296" 0.3725 0.51096611361111 0.386695822304062 0.39761124219582 5.61497175579799
"297" 0.3471 0.46902674494166 0.525561054206468 0.134304984235034 2.28821062390078
"298" 0.426 0.402846376824451 0.407549775578317 0.388047858679084 2.28821062390078
"299" 0.1669 0.462251241436362 0.0737714351478879 0.402935833455138 4.50605137849892
"300" 0.1974 0.879027876040445 0.251421337323052 0.485957695600426 14.4863347741905
